Name,Program Identifier,Inspection Date,Description,Address,City,zipcode,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Grade
AMAZON BLOCK 19 TOWER-ELM COFFEE SHOP,AMAZON BLOCK 19 TOWER-DAY ONE MARKET & SUP,2019-08-23,Seating 0-12 - Risk Category III,2121 7TH AVE,SEATTLE,98121,(704) 328-5090,-122.33951724,47.61598921,AMAZON BLOCK 19 TOWER-ELM COFFEE SHOP,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0087052,DAEMFNLCT,,1.0
ANGRY BEAVER,ANGRY BEAVER,2019-08-24,Seating 51-150 - Risk Category III,8412 GREENWOOD AVE N,Seattle,98103,(206) 437-8524,-122.35495351739999,47.690300788100004,ANGRY BEAVER,Routine Inspection/Field Review,20.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0008265,DACOTOIB8,IVAUM0EMS,1.0
BLUEBIRD ICE CREAM,BLUEBIRD ICE CREAM,2019-08-24,Seating 0-12 - Risk Category II,7400 GREENWOOD AVE N,SEATTLE,98103,(206) 588-1079,-122.35509251,47.68267781,BLUEBIRD ICE CREAM,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0081726,DA5IRBIC2,IV0TZN0CO,1.0
COINDEXTER'S,COINDEXTER'S,2019-08-24,Seating 13-50 - Risk Category III,8556 GREENWOOD AVE N ,Seattle,98103,(206) 783-0477,-122.3549159376,47.6915459183,COINDEXTER'S,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0017933,DA0KPMGUV,,1.0
ARENA SPORTS SEATTLE LLC,ARENA SPORTS SEATTLE LLC,2019-08-24,Seating 51-150 - Risk Category I,4636 E MARGINAL WAY S,SEATTLE,98134,(206) 762-8606,-122.33873623,47.56221028,ARENA SPORTS SEATTLE LLC,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"4400 - Plumbing properly sized, installed,...",5,PR0086585,DAJMTX7TE,IV9WPVX7O,1.0
9 HATS WINERY,9 HATS WINERY,2019-08-24,Seating 51-150 - Risk Category III,3861 1ST AVE S STE C,SEATTLE,98134,(206) 366-0335,-122.33486445,47.56800459,9 HATS WINERY,Routine Inspection/Field Review,25.0,Unsatisfactory,False,RED,1900 - No room temperature storage; proper use of time...,25,PR0086901,DAHCB6V2M,IV9WWP7GG,2.0
YANNIS RESTAURANT,YANNIS RESTAURANT,2019-08-24,Seating 13-50 - Risk Category III,7419 GREENWOOD AVE N ,Seattle,98103,(206) 783-6945,-122.3555828457,47.6830817339,YANNIS RESTAURANT,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0001560,DA655WIND,,2.0
SPRIGY 1301 LLC,SPRIGY 1301 LLC,2019-08-26,Seating 13-50 - Risk Category III,1301 MADISON ST,SEATTLE,98104,(310) 413-2000,-122.32216878,47.61022868,SPRIGY 1301 LLC,Routine Inspection/Field Review,50.0,Unsatisfactory,False,RED,0500 - Proper barriers used to prevent bare hand contact with ready to eat foods.,25,PR0086586,DABLMQP4X,IVUQT3GO2,2.0
FIVE GUYS BURGERS & FRIES,FIVE GUYS BURGERS & FRIES,2019-08-26,Seating 51-150 - Risk Category III,1500 NW MARKET ST STE 12,SEATTLE,98107,(801) 859-4448,-122.37675138,47.66892102,FIVE GUYS BURGERS & FRIES,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0084028,DA4M0BN0V,,1.0
"ITO, INC","ITO, INC",2019-08-26,Seating 0-12 - Risk Category III,1026 NE 64TH ST,SEATTLE,98115,,-122.3164214282,47.675131683900005,"ITO, INC",Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0063828,DAUYQJFBP,IVPYE5S9Y,1.0
JUCIVANA COFFEE & SMOOTHIES,JUCIVANA COFFEE & SMOOTHIES,2019-08-26,Seating 0-12 - Risk Category II,110 BOREN AVE S,SEATTLE,98144,(425) 205-7719,-122.31723402,47.60150328,JUCIVANA COFFEE & SMOOTHIES,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0082078,DAKWJA6UR,IVAHWPF0S,1.0
SPECTRA....MCCAW HALL,SPECTRA...MC CAW HALL - MAIN KITCHEN,2019-08-26,Seating 0-12 - Risk Category III,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0069123,DAPKOJJ1O,,1.0
SPECTRA....MCCAW HALL,SPECTRA...MCCAW HALL /  FIRST TIER BARISTA,2019-08-26,Seating 13-50 - Risk Category I,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0069126,DAS65LT5Q,,1.0
SPECTRA....MCCAW HALL,MC CAW HALL - NORCLIFFE RM. 613,2019-08-26,Seating 13-50 - Risk Category III,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0069125,DAM9JT9KU,,1.0
SPECTRA....MCCAW HALL,SPECTRA MCCAW HALL / GRAND LOBBY BARISTA,2019-08-26,Seating 0-12 - Risk Category I,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0069127,DA36SP0IB,,1.0
SPECTRA....MCCAW HALL,SPECTRA MCCAW HALL/ALLEN ROOM,2019-08-26,Seating 13-50 - Risk Category III,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0080878,DARFRFKZA,,1.0
SICHUAN HOT POT,SICHUAN HOT POT,2019-08-26,Seating 13-50 - Risk Category III,4741 12TH AVE NE ,SEATTLE,98105,(206) 707-6996,-122.315571609,47.6643042598,SICHUAN HOT POT,Routine Inspection/Field Review,20.0,Unsatisfactory,False,BLUE,"4400 - Plumbing properly sized, installed,...",5,PR0001729,DAQDTMOEQ,IV4YPYTES,2.0
SPECTRA....MCCAW HALL,SPECTRA MCCAW HALL / 2ND TIER BISTRO,2019-08-26,Seating 0-12 - Risk Category I,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0069130,DALHOXTOU,,1.0
SUSHI TOKYO,SUSHI TOKYO,2019-08-26,Seating 13-50 - Risk Category III,6311 ROOSEVELT WAY NE ,Seattle,98115,(206) 522-4601,-122.31773198350001,47.6745287679,SUSHI TOKYO,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0008304,DAVP2BDXG,,1.0
SPECTRA....MCCAW HALL,SPECTRA MCCAW HALL / PRELUDE KITCHEN,2019-08-26,Seating 51-150 - Risk Category III,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0066763,DAEZGTIJ0,,1.0
KALIA INDIAN CUISINE,KALIA INDIAN CUISINE,2019-08-26,Seating 51-150 - Risk Category III,8518 GREENWOOD AVE N ,Seattle,98103,(206) 384-0230,-122.35499495049999,47.6914302255,KALIA INDIAN CUISINE,Routine Inspection/Field Review,15.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0031916,DA48YJLSL,IVRBTFTNQ,2.0
SEATTLE SUPER SLICES,SEATTLE SUPER SLICES,2019-08-26,Seating 13-50 - Risk Category III,1727 1ST AVE S,SEATTLE,98134,(206) 381-3333,-122.3344581,47.58740169,SEATTLE SUPER SLICES,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0085895,DAOJLNFGS,,1.0
NEXT LEVEL BURGER,NEXT LEVEL BURGER,2019-08-26,Seating 51-150 - Risk Category III,1026 NE 64TH ST,SEATTLE,98115,(303) 618-1707,-122.31641998,47.6751335,NEXT LEVEL BURGER,Routine Inspection/Field Review,15.0,Unsatisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0086761,DAGISPDBW,IVCEWZ7NI,1.0
JAKE'S CORNER,JAKE'S CORNER,2019-08-26,Seating 13-50 - Risk Category II,1116 NE 47TH ST,SEATTLE,98105,(206) 427-7847,-122.31565970000001,47.66325507,JAKE'S CORNER,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0082405,DAMUUNAYZ,,1.0
BIG BANG SATAY,BIG BANG SATAY,2019-08-26,Seating 13-50 - Risk Category III,8317 GREENWOOD AVE N,SEATTLE,98103,(206) 679-3443,-122.35565383,47.68964467,BIG BANG SATAY,Routine Inspection/Field Review,0.0,Incomplete,False,,,0,PR0086587,DAR2XFBUK,,1.0
SUSHI NAOMI,SUSHI NAOMI,2019-08-26,Seating 13-50 - Risk Category III,8576 GREENWOOD AVE N,SEATTLE,98103,(206) 687-7343,-122.3551152,47.69214875,SUSHI NAOMI,Routine Inspection/Field Review,3.0,Satisfactory,False,BLUE,3000 - Proper thawing methods used,3,PR0083830,DALYA5JK1,IVXH1DTUB,1.0
SUSHI FUKU,SUSHI FUKU,2019-08-26,Seating 0-12 - Risk Category III,15505 WESTMINSTER WAY N ,SHORELINE,98133,(206) 366-0109,-122.3493836893,47.742452019,SUSHI FUKU,Routine Inspection/Field Review,30.0,Unsatisfactory,False,RED,1900 - No room temperature storage; proper use of time...,25,PR0063140,DAUBLY9KY,IVH52EH7E,3.0
SPECTRA....MCCAW HALL,SPECTRA  MCCAW HALL / GRAND LOBBY BISTRO,2019-08-26,Seating 0-12 - Risk Category I,321 MERCER ST ,SEATTLE,98109,,-122.3507667491,47.6239525269,SPECTRA....MCCAW HALL,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0069128,DAQSUOMVV,,1.0
JIMMY'S ON FIRST,JIMMY'S ON FIRST,2019-08-26,Seating 151-250 - Risk Category III,1046 1ST AVE S ,SEATTLE,98134,(425) 637-9800,-122.33368772719999,47.59270858520001,JIMMY'S ON FIRST,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0076120,DAGACKA7Q,,2.0
PHO CYCLO CAFE,PHO CYCLO CAFE,2019-08-26,Seating 51-150 - Risk Category III,2414 1ST AVE S,SEATTLE,98134,(206) 723-4545,-122.3339648793,47.5813180073,PHO CYCLO CAFE,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,1720 - Proper hot holding temperatures; between 130 degrees F to 134 degrees F,5,PR0069598,DABRKKJMW,IVXFLXK4S,2.0
"GHOSTFISH BREWING COMPANY, LLC","GHOSTFISH BREWING COMPANY, LLC",2019-08-26,Seating 51-150 - Risk Category III,2942 1ST AVE S,SEATTLE,98134,(253) 249-4650,-122.33390024,47.57635092,"GHOSTFISH BREWING COMPANY, LLC",Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0084594,DABQODDGL,,1.0
HABIT BURGER GRILL,HABIT BURGER GRILL,2019-08-26,Seating 13-50 - Risk Category III,1253 N 205TH ST,SHORELINE,98133,(253) 243-7866,-122.343621,47.775298,HABIT BURGER GRILL,Routine Inspection/Field Review,15.0,Unsatisfactory,False,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0086483,DA4BBWJR0,IVOYNCQMM,2.0
RISTORANTE PICOLINOS,RISTORANTE PICOLINOS,2019-08-26,Seating 51-150 - Risk Category III,6415 32ND AVE NW ,SEATTLE,98107,,-122.398590384,47.6754032841,RISTORANTE PICOLINOS,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0077666,DA75F40YJ,,1.0
BUERJIA CHINESE SAUERKRAUT FISH,BUERJIA CHINESE SAUERKRAUT FISH,2019-08-26,Seating 51-150 - Risk Category III,4509 UNIVERSITY WAY NE,SEATTLE,98105,(425) 898-3039,-122.31345291,47.66166399,BUERJIA CHINESE SAUERKRAUT FISH,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0085172,DADA08S2T,IVFSJHGMG,1.0
CAFE CON LECHE,CAFE CON LECHE,2019-08-26,Seating 151-250 - Risk Category III,2901 1ST AVE S,SEATTLE,98134,(206) 271-3932,-122.33446664,47.57757729,CAFE CON LECHE,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0080514,DAXYFIHFZ,IVDGQXSQ0,2.0
M & J MART,M & J MART,2019-08-26,Seating 0-12 - Risk Category III,6352 35TH AVE SW,SEATTLE,98126,(206) 938-8770,-122.3758420761,47.5448497178,M & J MART,Routine Inspection/Field Review,25.0,Unsatisfactory,False,RED,1710 - Proper hot holding temperatures (less than130 degrees),25,PR0051457,DA9V7FMVG,IVDMIEB6S,3.0
El Xolo,El Xolo,2019-08-26,Seating 13-50 - Risk Category III,209 BROADWAY E,SEATTLE,98102,(206) 535-0391,-122.3211181819,47.6200306337,El Xolo,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0022594,DA023SH2C,,1.0
TACOS GUAYMAS,TACOS GUAYMAS,2019-08-26,Seating 51-150 - Risk Category III,6808 E GREENLAKE WAY N ,Seattle,98115,(206) 529-7252,-122.3281169789,47.6781532325,TACOS GUAYMAS,Routine Inspection/Field Review,15.0,Unsatisfactory,False,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0001336,DAZRWBIIU,IVNZU7SHR,1.0
IHOP #1755,IHOP #1755,2019-08-26,Seating 51-150 - Risk Category III,10002 AURORA AVE N # 2-24,SEATTLE,98133,(253) 278-0774,-122.3440473145,47.7022317734,IHOP #1755,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0066744,DAK6M1W9B,IVEMV0XIY,2.0
COSTAS RESTAURANT,COSTAS RESTAURANT,2019-08-26,Seating 51-150 - Risk Category III,4559 UNIVERSITY WAY NE ,Seattle,98105,(206) 633-2751,-122.31339881219999,47.6629499396,COSTAS RESTAURANT,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0001245,DAKJYDV3D,,1.0
LUNCHBOX LAB,LUNCHBOX LAB,2019-08-26,Seating 51-150 - Risk Category III,7200 E GREENLAKE DR N ,Seattle,98115,(206) 729-6179,-122.3256023137,47.6803598595,LUNCHBOX LAB,Routine Inspection/Field Review,20.0,Unsatisfactory,False,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0014064,DA90ILO8A,IVHFWHOX0,2.0
ESPRESSO PICOLINO,ESPRESSO PICOLINO,2019-08-26,Seating 13-50 - Risk Category III,6415 32ND AVE NW,SEATTLE,98107,,-122.398589459,47.6754022879,ESPRESSO PICOLINO,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0077858,DAKGZN8D0,,1.0
MANNA DELI & TERIYAKI,MANNA DELI & TERIYAKI,2019-08-26,Seating 13-50 - Risk Category III,9831 AURORA AVE N ,Seattle,98103,(206) 354-7255,-122.3450925341,47.7007976316,MANNA DELI & TERIYAKI,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0032540,DAZLVKQFB,IVYYRWU0T,1.0
CASK & TROTTER,CASK & TROTTER,2019-08-27,Seating 51-150 - Risk Category III,711 WESTLAKE AVE N,SEATTLE,98109,(206) 453-4756,-122.33912828,47.625995700000004,CASK & TROTTER,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0083452,DA1ABL7I8,,2.0
AMAZON-CAFE MOBY,AMAZON-CAFE MOBY,2019-08-27,Seating 0-12 - Risk Category III,202 WESTLAKE AVE N,SEATTLE,98109,(206) 266-0839,-122.338127,47.619991999999996,AMAZON-CAFE MOBY,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0083428,DA74F7NGZ,,1.0
Madmix LLC,Madmix LLC,2019-08-27,Seating 13-50 - Risk Category III,7617 Aurora AVE N,SEATTLE,98103,(425) 306-5438,-122.3447439,47.68459603,Madmix LLC,Routine Inspection/Field Review,0.0,Incomplete,False,,,0,PR0088167,DAELILRAM,,1.0
PHO COUNTRY HOUSE,PHO COUNTRY HOUSE,2019-08-27,Seating 51-150 - Risk Category III,12752 AURORA AVE N,SEATTLE,98133,(206) 349-8511,-122.3445788444,47.722063754,PHO COUNTRY HOUSE,Routine Inspection/Field Review,23.0,Satisfactory,False,BLUE,3700 - In-use utensils properly stored,3,PR0001081,DABFTO9ZM,IV2KG096Q,2.0
125TH ST GRILL,125TH ST GRILL,2019-08-27,Seating 51-150 - Risk Category III,12255 AURORA AVE N ,Seattle,98133,(206) 363-8950,-122.34530768129999,47.719315451099995,125TH ST GRILL,Routine Inspection/Field Review,20.0,Unsatisfactory,False,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0010573,DASP0DDEQ,IV08IQ0CB,2.0
WESTLAKE CAFE,WESTLAKE CAFE,2019-08-27,Seating > 250 - Risk Category III,1101 WESTLAKE AVE N,SEATTLE,98109,(650) 460-9984,-122.34126925,47.62912942,WESTLAKE CAFE,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0087181,DAVWHKVR4,,1.0
SR VILLA MEXICAN RESTAURANT,SR VILLA MEXICAN RESTAURANT,2019-08-27,Seating 51-150 - Risk Category III,8064 LAKE CITY WAY NE ,SEATTLE,98115,(206) 517-5660,-122.3114100481,47.687753052,SR VILLA MEXICAN RESTAURANT,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0042046,DA46G3EQS,,1.0
RISE & SHINE BAKERY,RISE & SHINE BAKERY,2019-08-27,Seating 0-12 - Risk Category III,19920 AURORA AVE N,SHORELINE,98133,(206) 992-1737,-122.34572305,47.7738473,RISE & SHINE BAKERY,Routine Inspection/Field Review,32.0,Unsatisfactory,False,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0085909,DAJC4NJFI,IVXFQZ70E,2.0
STAR POKE,STAR POKE,2019-08-27,Seating 0-12 - Risk Category III,19926 AURORA AVE N,SHORELINE,98133,(206) 801-7237,-122.34572,47.77394,STAR POKE,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0086427,DAWESYWCM,IVGCCFJI0,2.0
DELUXE TAVERN & RESTAURANT #1,DELUXE TAVERN & RESTAURANT #1,2019-08-27,Seating 51-150 - Risk Category III,625 BROADWAY AVE E ,Seattle,98102,(206) 324-9697,-122.3211827011,47.624474988900005,DELUXE TAVERN & RESTAURANT #1,Routine Inspection/Field Review,10.0,Unsatisfactory,False,BLUE,2900 - Adequate equipment for temperature control,5,PR0002691,DAMIOUEX0,IVZXZAFGN,2.0
FAT HEN,FAT HEN,2019-08-27,Seating 13-50 - Risk Category III,1418 NW 70TH ST ,SEATTLE,98117,,-122.3744360875,47.679689913999994,FAT HEN,Routine Inspection/Field Review,15.0,Unsatisfactory,False,RED,0900 - Proper washing of fruits and vegetables,10,PR0013624,DACGYAMIF,IVE0DZGQZ,1.0
AL'S TAVERN,AL'S TAVERN,2019-08-27,Seating 13-50 - Risk Category II,2303 N 45TH ST ,Seattle,98103,(206) 545-9959,-122.3311401963,47.6611843419,AL'S TAVERN,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0001048,DAIMTM94E,,1.0
RAMIS MINI MARKET,RAMIS MINI MARKET,2019-08-27,Seating 13-50 - Risk Category III,7821 RAINIER AVE S ,SEATTLE,98118,(206) 531-8565,-122.2705990434,47.531955636300005,RAMIS MINI MARKET,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0042277,DAUY2X7W9,,1.0
LA COPA,LA COPA,2019-08-27,Seating 0-12 - Risk Category III,2410 NW 80TH ST,Seattle,98117,(206) 388-6095,-122.3879642547,47.686970126300004,LA COPA,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0018637,DAW6XS0X6,IVNZ1BCCS,2.0
BENGAL TIGER EAST INDIAN CUISINE,BENGAL TIGER EAST INDIAN CUISINE,2019-08-27,Seating 51-150 - Risk Category III,6509 ROOSEVELT WAY NE,SEATTLE,98115,(206) 985-0041,-122.31764926,47.67614822,BENGAL TIGER EAST INDIAN CUISINE,Routine Inspection/Field Review,15.0,Unsatisfactory,False,BLUE,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0081359,DAPF0X0NN,IVYZEYGBP,1.0
BRIDGE PARK,BRIDGE PARK,2019-08-27,Seating 151-250 - Risk Category III,3204 SW MORGAN ST ,SEATTLE,98126,(407) 986-5382,-122.37425594870001,47.5448332472,BRIDGE PARK,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0077488,DAMH1A43M,,2.0
EINSTEIN BROS BAGELS #2171,EINSTEIN BROS BAGELS #2171,2019-08-27,Seating 0-12 - Risk Category III,2746 NE 45TH ST ,Seattle,98105,(763) 592-2200,-122.29641648120001,47.662818414600004,EINSTEIN BROS BAGELS #2171,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,"2500 - Toxic substances properly identified,...",10,PR0046927,DAJKH9P72,IVBVPG7YK,1.0
BURGERMASTER,BURGERMASTER,2019-08-27,Seating 13-50 - Risk Category III,9820 AURORA AVE N ,SEATTLE,98103,(206) 524-8033,-122.3442613184,47.701100035799996,BURGERMASTER,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0001171,DA5DI76BN,,1.0
THAI THAI KITCHEN,THAI THAI KITCHEN,2019-08-27,Seating 0-12 - Risk Category III,9525 AURORA AVE N ,SEATTLE,98103,(206) 200-1972,-122.34485945729999,47.698574628500005,THAI THAI KITCHEN,Routine Inspection/Field Review,65.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0012284,DAPQZOIVB,IV756B8GW,3.0
JADE RESTAURANT & LOUNGE,JADE RESTAURANT & LOUNGE,2019-08-27,Seating 51-150 - Risk Category III,8904 AURORA AVE N ,Seattle,98103,,-122.34424785030001,47.6936644389,JADE RESTAURANT & LOUNGE,Routine Inspection/Field Review,0.0,Incomplete,False,,,0,PR0008223,DAHDGMMZM,,1.0
UNWIND CAFE,UNWIND CAFE,2019-08-27,Seating 0-12 - Risk Category III,1619 HARBOR AVE SW,SEATTLE,98126,(206) 953-1507,-122.38145222520001,47.5891302805,UNWIND CAFE,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0031954,DASF03ADZ,IVJUOITHQ,1.0
BAJA TACOS & BEER,BAJA TACOS & BEER,2019-08-27,Seating 13-50 - Risk Category III,9211 HOLMAN RD NW ,Seattle,98117,(206) 783-0719,-122.3724241449,47.6968672896,BAJA TACOS & BEER,Routine Inspection/Field Review,15.0,Unsatisfactory,False,RED,1400 - Raw meats below and away from ready to eat food; species separated,5,PR0008260,DAJG0MXXS,IVSCHOHZB,2.0
T-MOBILE PARK,SPECIALTY CONCESSION C218G,2019-08-28,Seating 0-12 - Risk Category III,151 S ROYAL BROUGHAM WAY,SEATTLE,98134,,-122.33357746969999,47.592174436899995,T-MOBILE PARK,Routine Inspection/Field Review,15.0,Unsatisfactory,False,RED,0600 - Adequate handwashing facilities,10,PR0053127,DACWAQ5IT,IV2MMGNVR,1.0
T-MOBILE PARK,SPECIALTY CONCESSION C212H,2019-08-28,Seating 0-12 - Risk Category III,151 S ROYAL BROUGHAM WAY,SEATTLE,98134,,-122.33357746969999,47.592174436899995,T-MOBILE PARK,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0053123,DABDDMLRL,,1.0
BURGER KING,BURGER KING,2019-08-28,Seating 51-150 - Risk Category III,13241 AURORA AVE N ,Seattle,98133,(206) 683-2333,-122.3459591925,47.724659646800006,BURGER KING,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0001170,DASHDDGAZ,,2.0
QFC #807-UNIVERSITY VILLAGE,QFC #807 - DELI,2019-08-28,Seating 0-12 - Risk Category III,2746 NE 45TH ST,SEATTLE,98105,,-122.2974595724,47.6635570058,QFC #807-UNIVERSITY VILLAGE,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0045459,DAEKTELF0,,1.0
SOUP DADDY SOUPS,SOUP DADDY SOUPS,2019-08-28,Seating 0-12 - Risk Category III,3201 B 4TH AVE S,SEATTLE,98134,(206) 396-1239,-122.32949893,47.57528161,SOUP DADDY SOUPS,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0082222,DAFV3FW0B,IV03MFIRE,2.0
HOLGATE DELI & SUNDRIES,HOLGATE DELI & SUNDRIES,2019-08-28,Seating 0-12 - Risk Category III,1737 AIRPORT WAY S ,Seattle,98134,(206) 623-6544,-122.32213564850001,47.587164945,HOLGATE DELI & SUNDRIES,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0024306,DACJTG1VQ,,2.0
MR. SAIGON,MR. SAIGON,2019-08-28,Seating 0-12 - Risk Category III,734 12TH AVE ,SEATTLE,98122,(206) 618-7218,-122.3163608168,47.609062878500005,MR. SAIGON,Routine Inspection/Field Review,15.0,Unsatisfactory,False,RED,"0100 - PIC certified by accredited program or compliance with code, or correct answers",5,PR0068942,DAKXLL1H5,IV90OJKEP,3.0
DANIEL'S BROILER,DANIEL'S BROILER,2019-08-28,Seating > 250 - Risk Category III,808 HOWELL ST STE 200,SEATTLE,98101,(425) 455-3948,-122.333941,47.614525799999996,DANIEL'S BROILER,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0087847,DADLFFJLB,,1.0
